sentence_id	sentence	sentence_domain	source
95c482d0123eb334798b4658899284821dc380e2d5aec7e062c0119d9c334651	Det ble også gjort enkelte storbeslag av sigaretter.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
95c8ddde19bae041cb4c9a3153e9b18f035bc6c60b1bb8e28ed836913c211423	Nå gjøres mye digitalt.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
95cc9da807ea22c57edda8744f9b926f016cd0ab308a33de22de05095d9fc8aa	Det endte på best mulig måte.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
95d3f042fecd75eeb3aa9b764b4ce41233815b5879fec7a95cc0a62667032efd	Det vi forholder oss til er det partiet er i dag.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
95ded31ee6861c06b20f90fe812330671c610c26f8937d2b6acbd5a8a9955e41	Den tar også knekken på smolt og villaks.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
960d3794c419bfd4380a8ff986c6d90f419250638d703b33f575cb68a757bb6a	Strukturene er fremdeles fastlåste, iser hun.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
9640c0e7ce24cfc055f80563f89491124af6ff10394152e36bf290c2859e4329	Regjeringen foreslår derfor å opprette et nytt nasjonalt tilsynsorgan.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
96464b0f0c419dfaf15ed87e47b8cbc404e0fc9742092a8e20da2e646b6ebf75	Politiet etterforsker saken som drap.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
964bdc6b38f5850768b52ab54806a8db7d6915ee48e50c38976eb30bcb75dea5	Flytoget havner på topp for tredje år på rad.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
96564276427d2d47f557105b64385d498cf842df30ac95dc25c0be7aa61ca03e	Brannvesenet fikk kort tid senere kontroll.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
967315bdc69db064bc395a2e28dcfbec9e176c0e706d57480f5004dd654fb0de	De spriker også voldsomt.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
9676efd952388f64f8849dcef6cf16922b4972494200003f7836688ca1b22694	Dette skal fortsatt gjelde i allmennspråk og løpende tekst.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
9696a08caa89372fcd4b28d950272bd81d775e3fac8be870ee54950c2f512830	Også der ble det servert varmmat.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
969c155c8942bbe466785c754a01d778988112ec202a1cce901bbb55ccc4170b	Så ble den ene slukt av den andre.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
96ac0033b58994ba11a7b7c722527552dbe992e06eea789684ee4b371cb04aed	To andre ligger til behandling på sykehuset.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
96b8d0d5fbe0f41414c864870a9f7506f5ec9c7301e299d4107bac63ebe359c3	Guttene utsettes mest for å bli slått, dyttet eller holdt fast.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
96ba3f0dfc08fd0900ea47839b4fd714a32778994274638dde3c3dfef2e8d464	Den klareringen ble klar onsdag.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
96c3e6e057b3120b5b48c5377110681ffc45851a6451c0db33fd30aaa7c29ba8	Man møter til avtalt aktivitet og til avtalt tid.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
96f3eceeb5a851f0547f9c4591f9be49d9d2741b518612761def77b1dc7a187e	I kvinnens bil befant det seg ytterligere to barn.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
96fe91d4c4af95053588fe355175edb4446e5b589223a0610dd11de34cfa6615	Han håper også å oppklare noen myter rundt nøkkelhullsordningen.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
97073b3ba0f3e34217ced30a6ff1c94737c4ba6d5ab1eecc54b042dda9266010	Enkelte bor alene, men får tilsyn.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
9712a09d64f0281fdb29ecca061da19cd5a29a591a0335f77d00e63793cdf3b5	Rektoren tror dessuten at det kan være feilkilder i tallene.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
972f9834a5d5d7e06f79a69da074576d91d4c6e85531ed3b3eda2f98af3ddd28	Dette fremmer veksten og sikrer norske arbeidsplasser.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
973571b47f4a7f02c7270df458aee7923e4d097acc581b68492b778fead7d2df	Her går det så det griner!	automotive_transport	Selvsitering
973b35a26a3b69c93da2c8f749c92dadfe1eab10861f2e59ba91c3b0f4ba2bed	Det vil si at hvert niende kontor står tomt.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
973f3fc1bea4d4cf43ab0e33f9a579748f1b945279822b7b768a78bd8bc9956d	Skitrekk og stolheiser er regnet som taubaner.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
9740d817c1037a8ca10cdc98b6cd26502ad9c5903bca7ff645aa82ce05d045ae	Forklaringen på fallet er lavere laksepriser.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
976e6d5eb04a52b35f75ab1ca549425b58b9d18e71a05dca4416eea8b212a8ad	Det skaper bare ekstraarbeid for lærerne, sier han.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
977d2407e4d909bd63b6441c2900c8d28ff23f75e040b6c65d74a7aad49f800d	Han er klart mer kjent enn meg.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
978fb1fde7f26d8017bf8833d4a0f71ba0bc12bc96e1c468c447b08185f0ba94	I tillegg kommer befolkningsveksten, sier kommunikasjonssjefen.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
979562d7420b533522f5c37995a09d0dcf2d2f7e6de4a68de8e0dee238e9b122	Og det er barnefamiliene som er de ivrigste halloween-feirerne.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
97b892fe927745d7d33cdaf0f75f95ab2a675cef80e4a4055009c42391f8504a	Manetene okkuperer store områder.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
97de27a3dc6c5eeebcef3651f002bb7775991804c272f42cf681b3890315a1a1	Nordmannen innrømmer at det kanskje er for mange.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
97e01a92e1ab417bac6f3392989f33b727eead1995aef5490fffbacfab946341	Vedkommende er blitt ilagt ordensstraff.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
98007beb5eb6da518355bd3427017e86ae59e928cf0ea915b04e80961989b779	Feilen har oppstått ved tolkning av bilder og vevsprøver.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
980256ded3c2988c94733cf0cd0e4dff907494fff63564d93f30454119e89f6d	Ingen av dem er aktuelle torsdag.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
980db7cee5275d6f33d225b3caf78733bb0b23938d703e475cb93a45b274b0a6	Hjernehinnebetennelse er en smittsom sykdom som kan være dødelig.	general,general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
9814ec4b1c35828e18b9ded5a1c4c113107641b3c4ae8746b880ab6f2e3e174a	Det vil optikerforbundet nå informere mer om.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
981876a705642eeedb46a69c3b2fe58ed0ea9e0ce930a913ec44f69e8c5976a5	Hovedtyngden av nedbør vil komme i indre strøk.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
981a0d16a7b87d61ebc3e2790ec2ed95fd21e60f6b4da3dc83476c03c2ea4161	Vi trenger flere barn.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
981e7647e64be78f40324f0f0dc171f27947913c021df660885f3a27ef6235d4	Det første streikeuttaket er konsentrert.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
982c4ab692eebdc08975060945e80f6df274c8e165132460a2386085dc58a606	Jeg vet ikke helt hvorfor, sier hun.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
983b0c4e98188c9c2413beb8877b09af31f343c76b89cd27eea9ad048e8b296f	Siden overgangen i vinter er det blitt lite med spilletid.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
984cbaad635c00236b237ade588266dc05e27c567f748f462a1832049dda1316	gleder meg til å høre tilbake fra dere.	general,service_retail	Selvsitering
98516d617cbce506cb9fc796c0e9f0d8ba450c5d9864c8ddbd0ddd7a83375441	Hun liker dårlig at politiske vedtak stadig blir utfordret i retten.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
986a1efb7898a31fbadcb4a2237b1ac113be6634470583f44b338eb6338e118a	Da var det å fokusere på ta dem mot slutten.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
9870d5e383843098a85618c2863ee692ed3536584198924c700844b1858589b5	Han mener de rødgrønne har glemt familiene.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
98719606fe28bc55132a82de1bb4186240589c33aa377f06fe9d3dcb5413d3ed	Lokale myndigheter venter at tallet på skadde vil stige.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
