sentence_id	sentence	sentence_domain	source	is_used	clips_count
1294775fb046840a3ddb04439f3c527b4abb811578545dc1bc560081a26c5423	Men det er neppe slutt med dette.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
1297f4a16c20cd6c900012759f3a4953a5e8693670e7f80fc84fde7533e7273e	Vi planlegger på sikt med ham.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
12b7152239ab5d38b0294e3775ce0ff6dba411edd4656df89ded8aa444eb4902	Bruk ryggsekk når du går på butikken.		sentence-collector	1	1
12c34012208cf24e25dde6ecb1f6f577b9294564aae0e71185af842eb58e967f	F E S T E N		sentence-collector	1	1
12d4181407ae1f6097aaabb68387a9702dbb3ccc895dad5d51ee4b6444fd37c5	Nei, den ser ut som deg		sentence-collector	1	1
12d6aec6133409e1d73230171242cf524ae81a29181fb4feaba5c4f1fac9857f	Vinduet stod på gløtt.		sentence-collector	1	1
12dc4ac4af41c02636dcde207d3ffd516f95379aa1ca9befe3914d6a8a48d461	Flere partiledere har meldt sin ankomst.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
12ddbcb0a132df616d72329fcd46aa103b667a82b7b6ab7a258fa547896a1582	Hun fikk adrenalin rett i årene da hjelpen var på plass.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
12df0f95aa078e612daa5a7f096571a2fa7911de4581623910ea4d3a9b6dfdd4	Dette undersøker vi rutinemessig ved oppgjøret av forsikringene.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
12df5cde674cd7009d50b539e92d8fdb4ddcf121277f4bc7a632b3b87c93809c	Skadene på en ramme må være store for at den må kasseres.		sentence-collector	1	1
12f31523fdc6ab58f45ca31c458ee55290d09894669d64b3606a12016c5c39bf	Han fortsette storformen i stafetten.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
12f44eca627e48a13682273d927c4f7179a44cfbb7cec1c0bd83c2e333ba935f	Det blir neppe lavere boliglånsrenter med det første.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
12fe87015818969a78b67c9c1c5bb0e177830d74b1f325ee59e5766d19bcfbf2	Tirsdag kveld minker kvelden, melder meteorologene.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
130b88df0e9e9c7265c741239f940fb34c1491c4a5ab968012686bf61eca6d52	Dette var både psykisk og fysisk.		sentence-collector	1	1
1315ff485999f00dfb820116f737a12d54148cb2ee4b3966b5ddf874e1f44f10	send til		sentence-collector	1	1
131f906e8558d816e19081b97a283b8d4ada440250a4ecb6eebdc407bcb5a877	Fortsatt er medlemmene splittet over vedtaket.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
1328ec96fca1fdebef788d281548d8e262a32beb7071103d46124fd31ab23012	Alle de fem om bord ble kastet ut.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
133b53bbe7fb23bed45e4c15373865773189534469cca28daf0764c5736a19a1	Hver statsminister får sitt program.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
135a007abbf58f6bd8d6c208e5ba9bdff2d09a68ad815f8c461492162bfd08d1	Du gjør en viktig jobb.		sentence-collector	1	1
1368e22149f17f5b7f836210f54277760713ab66cbfad050c4574b13cff8b8d7	Prins Oskar leste opp teksten på norsk, som gjorde inntrykk på nordmennene.	history_law_government	Sverige och Norge 1814 : skildringar	1	1
1369f59f6b26e64435a63f1debba87d967ff0ed28ac3d6255dc9b59848027c52	Ingen er dømt for selve drapshandlingen.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
136b5c2eef0b4e6f787a3cb3b29d0eb35a365232fe0fe8ef4b06c195ac1b298e	Vil regjeringen prioritere lærere og barnehageansatte i vaksineringen?	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."	1	1
136bedd37a669c99fd708c93a4cddaa382a41a7def275c8259898aef4ec46783	Alle bekker som rant gjennom byen og ut i fjorden, er lagt i rør.		sentence-collector	1	1
13700da7c89d1408b8c1c5af04cbb4d0e027d55977f7a6160b5905d56b619a21	Han ber imidlertid om tålmodighet.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
137b5b18f9a2d1ac669199b2c595182d039a5f00deee67d5af90fc01737a6978	Fellingstillatelsen ble gitt på mandag.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
13829446080447eeaa51aa26bddf8906232b14c1f56b922614bc7bd1a697b8ce	Tre av dem var vitne til hendelsen og ble avhørt tirsdag.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
138873c4461b8c0285f783c60fe66b2e56e6453c8428fb3f39ba052d2e5f0020	Det gjør ikke bare behandlingen bedre.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
138f6d33a6956ccee34b56b7106601add6e3b9cbc61d2915924d18992da5e52e	Hovedårsaken til nedgangen var redusert salg i dagligvarebutikker.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
1398cfc62a97d02326b2c98739538fbb9e9a2da7cd4bf72e9c69d22b457e8396	Målingen er gjort i perioden august til oktober.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
139c274d04a09b555646055cd4521034b5317a78ca0de418ca048601c9070373	Vi får se, sier han.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
13a3df5eb2a199fc5120a187b1c6d4f742bb686d0758a5023d0c015daf883c07	Man må alltid ha billett på kollektivtrafikk.		sentence-collector	1	1
13a51d7bcfdef13a33ce05a1ebc6eef1891569401016f73cd80bd6a23fdbfd33	Pasientene blir enten behandlet på stedet eller, kjørt rett til sykehus eller legevakt.		sentence-collector	1	1
13ac2c55e5b8377d5cf0a31257c341bfbf2ba88c2c6e4c2d419907c89b9c9fe4	Minst fem slike steder skal ha blitt brukt.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
13bab9d60bc2cdab6eee422e5d8de5c4ce91c34fdbb1b3f47d90f5f0ea7dfc70	førtien tusen og førti		sentence-collector	1	1
13c4245bbc37df92075eee3e466fda98c3e9d4590a6a5c2395d5e9fd334ee75e	Man bør ha separate skjærefjøler for kjøtt.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
13d018d270a5f95561516596bed289eac9dd4421411f220886abe7bc7e4f9e0e	Flere tar yrkesutdanning, og stadig flere får læreplass.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
13d16bb0db2a09575197ab9883f17e31a0fded252b06c8714009e23b203e0db2	Likevel klarte ikke trioen å holde unna for hovedfeltet.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
13eb7adb32a5ddbf7e27465013c7dd7fda2f4db846bc0daf0950070e34bc75f5	Ytterst ute på odden satt det en hyggelig gammel dame.		sentence-collector	1	1
13ed3fd292c853ab03643fa194ef26629c67b4d07c47b6c636e9091be22daf11	Det tilsvarer et femtedels oljefond.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
13fdd30e0d7e64fad37a36dc89ff6be7f41a446413c6a30f1b81f73a6306826d	to tre åtte tre atten fem hundre og nitti		sentence-collector	1	1
141b97e7a771e01c344a2a5452542ea2ac25fd5c357884a6a4c8ec90f8ec13af	fortsett		sentence-collector	1	1
142b8b21d8072cfcad788a2a0c24c57e176a955f1bf503e8bff017b54e43a21f	Hun sluttet aldri å smile til livet.		sentence-collector	1	1
14306489496ca7f455259146f254d6b40eac0ba1366f2158becfde5889fb1ec5	Hunden hoppet opp på bordet og jafset i seg julemiddagen.		Self Citation	1	1
14320420534d478720c97882fe39b2bfe8842ef287b04ce9b4743db9935f9ee8	Når så demningen brast, ble det en katastrofe.		sentence-collector	1	1
143eb9a87856ee65d94c9ea6f5af5a65d08c9c784f4ed0b5e5d4382c9191ecd9	Tilbudet skal være det samme året i gjennom.		sentence-collector	1	1
144286e0a580a608907e2dad66580c166c79e90c7d91d84a72ff7b913728c506	De bivirkninger man kan vente, er lettere rødme på stikkstedet.		sentence-collector	1	1
144ba7e429e3b99d7d203811f23384986edf86f6dbb51e9349e5d1fcd1554d03	Dette er en drøm jeg har hatt lenge.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."	1	1
144c7095875766ab895f89f23ee3ea850d3002d131d1af8586102a0f69d6d5e7	Bruk av e-sigaretter kan være skadelig for hjertet, mener forskere.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
144fc4e7378a22d10665a9ba7519ebb8542cf1f9de0c9ae989e3359e8f285c55	Antall søkere er rekordhøyt.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
145937c14373be4d23311161f17dbade9eb87a2adb7ab09f474b4ee50d86cfd5	Oljefondet har vært en god investering for Norge.		sentence-collector	1	1
145e3fb4500e281b75cc7730f571faff78b7b8b52af5a1079aeb6b69efcc4bbe	Husk å kle på deg før du går ut døra.		sentence-collector	1	1
146a9bf9a0b4c6a7115642758aab5e6a1c2c74417ab1c4184067ef361985be46	innvendig		sentence-collector	1	1
14745cdcde779a42abcfeee6a34df85625047b3995ed809a9427bff1da99bd0f	Men jeg begynner å bli litt lei av flaks i uflaksen.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
1476493de7611c87401c5c0a54aae2a0e151760e3f307fc81c0fd7218aeb847f	Så vi får ta forbehold, understreker ordføreren.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
1478f03eead22aabbd1b3261d96700639a3a1e46220934d67d971a648145a3ad	Bilen fikk materielle skader og er ifølge politiet ikke kjørbar.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
147d71fdf12896403ac3da9a05b09e18389ae71dc1fb4d1e93bf0e733d29dbb2	Fysikerne avviser ikke muligheten.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
14837efa7a29077dbd783d4224c922855377fc223f5dd7809d919c48216e6e5b	Det er betydelig lavere vekst enn for et år siden.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
14868be9c258ef82540cf35e0da67ea0f4c2cdf4f03e20bdbb140ae96fc034d1	Kjører du bil eller sykler du til trening?		Self	1	1
1487e4545bb8074d70aa566185b77f18b26fcc0b4f98e99c04e2f04e1b97e7f4	Det er meldt mer nedbør og snø de nærmeste dagene.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."	1	1
149c181a44238b7f123e1c538ab0a262475f287923d8e87c704221005abc2d46	Jeg må på det kraftigste advare alle.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
14c93cfb94b24146d50ef85c30988f964b252166d0cd052ec065173eb64e0ead	Norske forbrukere trenger dermed ikke å bekymre seg, mener forskere.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
14d178f05b13568c9b6ec2f1edfe2145f51aba3c92d69c2429c50c04f5441c0c	Kinesere i tøysko og t-skjorte.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
14e7ef4b16de2b59c29a15b96c8618c6730416e070b704cc1f49d83b726ce2da	betegnet		sentence-collector	1	1
14ed09adcde33089a4299017cb47fdcf1cb7c97370ebe202b35da23e19ce0804	avbryt		sentence-collector	1	1
15018cc815a8be36bc784de5801dd1ce5439e113f6b4d7ac57a90e6656138f1b	Du må adlyde reglene		sentence-collector	1	1
150a205e3bf92e3da1b77b258e072c8f1dd3a584d1000e0c33ddc5ea88e87992	Rapporten evaluerer ikke prosjektet, men presenterer noen resultater.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
151739c024bc9a94814160c1e80a285f662a2f89a55f52548754260b585cc323	På grunn av uværet ble mennenes slopestylekonkurranse avlyst.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
151c814b52aedc52e83e950e00f4e96aa801d6fc7b521aab2046148dc420a0b5	Kronprinsen er sønnen til kongen og dronningen.		sentence-collector	1	1
151dabf2c0458d774349c4fe0175405bf60fbb8e1fe4f453cdb311f3136934a1	Den vinteren slo ikke fisket til.		sentence-collector	1	1
152543e8d833bd91e92a820882979f489b51cdd7b8b4e55559accdf04f495f08	Men epost er så kjedelig!		sentence-collector	1	1
